__v,_id,brand,device,devicetype,protocol,subdevice
0,6045c9e456c8123a1d54a322,Krell,31,Surround Processor,RC5,-1
0,6045c9e456c8123a1d54a321,Krell,28,Surround Processor,RC5,-1
0,6045c9e456c8123a1d54a323,Kyocera,119,CD Player,NEC1,-1
0,6045c9e456c8123a1d54a324,LG,45,Blu-Ray,NECx,45
0,6045c9e456c8123a1d54a325,LG,45,Blu-Ray,NECx1,45
0,6045c9e456c8123a1d54a326,LG,45,DVD Player,NECx,45
0,6045c9e456c8123a1d54a329,LG,45,DVD Player,NECx1,45
0,6045c9e456c8123a1d54a327,LG,16,DVD Player,NECx1,16
0,6045c9e456c8123a1d54a328,LG,44,DVD Player,NECx1,44
0,6045c9e456c8123a1d54a32a,LG,45,DVR,NECx1,45
0,6045c9e456c8123a1d54a32b,LG,45,DVD/VCR Combo,NECx1,45
0,6045c9e456c8123a1d54a32c,LG,247,HDTV Tuner,NEC1,-1
0,6045c9e456c8123a1d54a32d,LG,1,Plasma,NEC1,1
0,6045c9e456c8123a1d54a32e,LG,4,Plasma,NEC1,-1
0,6045c9e456c8123a1d54a32f,LG,4,Plasma,NEC1-f16,-1
0,6045c9e456c8123a1d54a330,LG,4,LCD/DVD,NEC1,-1
0,6045c9e456c8123a1d54a331,LG,45,LCD/DVD,NECx1,45
0,6045c9e556c8123a1d54a332,LG,247,Satellite,NEC1,-1
0,6045c9e556c8123a1d54a333,LG,44,Sound Bar,NECx1,44
0,6045c9e556c8123a1d54a337,LG,4,TV,NECx1,-1
0,6045c9e556c8123a1d54a334,LG,4,TV,NEC,-1
0,6045c9e556c8123a1d54a335,LG,1,TV,NEC1,1
0,6045c9e556c8123a1d54a336,LG,4,TV,NEC1,-1
0,6045c9e556c8123a1d54a338,LP Morgan,,Screen,RECS80,-1
0,6045c9e556c8123a1d54a339,LXI,4,TV,NEC1,-1
0,6045c9e556c8123a1d54a33a,Lexicon,130,Receiver,NEC1,11
0,6045c9e556c8123a1d54a33c,Lexicon,130,Surround Processor,NEC1,11
0,6045c9e556c8123a1d54a33e,Lexicon,130,Surround Processor,NEC2,11
0,6045c9e556c8123a1d54a33b,Lexicon,28,Surround Processor,Denon,-1
0,6045c9e556c8123a1d54a33d,Lexicon,133,Surround Processor,NEC1,2
0,6045c9e556c8123a1d54a33f,Lexicon,4,DVD Player,RC6,-1
0,6045c9e556c8123a1d54a340,Lightolier,,Lighting Controller,Denon,-1
0,6045c9e656c8123a1d54a341,Linksys,134,Media Adapter,NEC2,107
0,6045c9e656c8123a1d54a343,Linn,16,Surround Processor,RC5,-1
0,6045c9e656c8123a1d54a342,Linn,4,Surround Processor,RC5,-1
0,6045c9e656c8123a1d54a344,Linn,23,Surround Processor,RC5,-1
0,6045c9e656c8123a1d54a345,Linn,16,Classic music,RC5,-1
0,6045c9e656c8123a1d54a346,Linn,17,Classic music,RC5,-1
0,6045c9e656c8123a1d54a347,Linn,20,Classic music,RC5,-1
0,6045c9e656c8123a1d54a348,Linn,20,CD Player,RC5,-1
0,6045c9e656c8123a1d54a349,LiteOn,10,DVD Recorder,NEC1,247
0,6045c9e656c8123a1d54a34a,LiteTouch,129,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a34b,LiteTouch,130,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a34d,LiteTouch,132,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a34c,LiteTouch,131,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a34e,LiteTouch,133,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a34f,LiteTouch,134,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a350,LiteTouch,135,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a351,LiteTouch,136,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a352,LiteTouch,137,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a353,LiteTouch,144,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a354,LiteTouch,145,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a355,LiteTouch,146,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a356,LiteTouch,147,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a357,LiteTouch,148,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a358,LiteTouch,149,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a359,LiteTouch,150,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a35a,LiteTouch,151,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a35b,LiteTouch,152,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a35c,LiteTouch,153,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a35d,LiteTouch,255,Lighting Controller,NEC1-f16,-1
0,6045c9e656c8123a1d54a35e,Loewe,32,DVD Player,Konka,-1
0,6045c9e656c8123a1d54a35f,Loewe,33,DVD Player,Konka,-1
0,6045c9e656c8123a1d54a361,Loewe,,DVD Player,RC5,-1
0,6045c9e656c8123a1d54a360,Loewe,45,DVD Player,NECx1,45
0,6045c9e656c8123a1d54a362,Loewe,4,DVD Player,RC6,-1
0,6045c9e656c8123a1d54a364,Loewe,,TV,RC5,-1
0,6045c9e656c8123a1d54a365,Loewe,5,TV,RC5,-1
0,6045c9e656c8123a1d54a366,Loewe,6,TV,RC5,-1
0,6045c9e656c8123a1d54a367,Loewe,27,TV,RC5,-1
0,6045c9e656c8123a1d54a363,Loewe,33,TV,Konka,-1
0,6045c9e656c8123a1d54a368,Loewe,31,TV,Sony12,-1
0,6045c9e656c8123a1d54a36b,Loewe,5,VCR,RC5,-1
0,6045c9e656c8123a1d54a369,Loewe,144,VCR,Panasonic,
0,6045c9e656c8123a1d54a36a,Loewe,144,VCR,Panasonic,1
0,6045c9e656c8123a1d54a36c,Lumagen,2,Scaler,Lumagen,-1
0,6045c9e656c8123a1d54a36d,Luxman,204,Receiver,NEC1,-1
0,6045c9e756c8123a1d54a36e,Luxman,204,CD Player,NEC1,-1
0,6045c9e756c8123a1d54a36f,MAGIC LIGHTING,,Lighting,NEC1,None
0,6045c9e756c8123a1d54a370,MGA,87,VCR,Mitsubishi,-1
0,6045c9e756c8123a1d54a371,MISSION,20,CD Player,RC5,-1
0,6045c9e756c8123a1d54a373,Madrigal,2,CD Player,RECS80,-1
0,6045c9e756c8123a1d54a372,Madrigal,,CD Player,RECS80,-1
0,6045c9e756c8123a1d54a374,Madrigal,7,CD Player,RECS80,-1
0,6045c9e756c8123a1d54a375,Madrigal,5,Receiver,RECS80,-1
0,6045c9e756c8123a1d54a376,Magnavox,128,DSS,NEC2,63
0,6045c9e756c8123a1d54a377,Magnavox,135,DVD Recorder,NEC1,34
0,6045c9e756c8123a1d54a379,Magnavox,135,DVD Player,NEC1,34
0,6045c9e756c8123a1d54a37a,Magnavox,4,DVD Player,RC6,-1
0,6045c9e756c8123a1d54a378,Magnavox,1,DVD Player,NEC1,-1
0,6045c9e856c8123a1d54a37b,Magnavox,,TV,RC5,-1
0,6045c9e856c8123a1d54a37c,Magnavox,5,VCR,RC5,-1
0,6045c9e856c8123a1d54a37d,Magnum Dynalab,7,Tuner,NEC1,-1
0,6045c9e856c8123a1d54a37e,Malata,1,DVD Player,NEC1,-1
0,6045c9e856c8123a1d54a37f,Makita,2,Drapery Controller,Akai,-1
0,6045c9e856c8123a1d54a380,Marantz,16,Amplifier,RC5,-1
0,6045c9e856c8123a1d54a383,Marantz,20,Amplifier,RC5,-1
0,6045c9e856c8123a1d54a382,Marantz,18,Amplifier,RC5,-1
0,6045c9e856c8123a1d54a381,Marantz,17,Amplifier,RC5,-1
0,6045c9e856c8123a1d54a384,Marantz,21,Amplifier,RC5,-1
0,6045c9e856c8123a1d54a385,Marantz,23,Amplifier,RC5,-1
0,6045c9e856c8123a1d54a386,Marantz,26,Amplifier,RC5,-1
0,6045c9e856c8123a1d54a388,Marantz,17,AM/FM Tuner,RC5,-1
0,6045c9e856c8123a1d54a387,Marantz,16,AM/FM Tuner,RC5,-1
0,6045c9e856c8123a1d54a389,Marantz,20,CD Changer,RC5,-1
0,6045c9e856c8123a1d54a38a,Marantz,20,CD Jukebox,RC5,-1
0,6045c9e856c8123a1d54a38b,Marantz,20,CD Player,RC5,-1
0,6045c9e956c8123a1d54a38c,Marantz,18,Cassette Tape,RC5,-1
0,6045c9e956c8123a1d54a38d,Marantz,23,Cassette Tape,RC5,-1
0,6045c9e956c8123a1d54a38e,Marantz,3,D-VHS,JVC,-1
0,6045c9e956c8123a1d54a38f,Marantz,67,D-VHS,JVC,-1
0,6045c9e956c8123a1d54a390,Marantz,67,D-VHS,JVC{2},-1
0,6045c9e956c8123a1d54a392,Marantz,4,DVD,RC6,-1
0,6045c9e956c8123a1d54a391,Marantz,69,DVD,NEC1,-1
0,6045c9e956c8123a1d54a396,Marantz,20,DVD Player,RC5,-1
0,6045c9e956c8123a1d54a395,Marantz,4,DVD Player,RC5,-1
0,6045c9e956c8123a1d54a394,Marantz,69,DVD Player,NEC2,-1
0,6045c9e956c8123a1d54a393,Marantz,69,DVD Player,NEC1,-1
0,6045c9e956c8123a1d54a397,Marantz,4,DVD Player,RC6,-1
0,6045c9e956c8123a1d54a398,Marantz,41,DVD Player,RC6,-1
0,6045c9e956c8123a1d54a399,Marantz,14,MP3 Player,RC5,-1
0,6045c9e956c8123a1d54a39a,Marantz,16,MP3 Player,RC5,-1
0,6045c9e956c8123a1d54a39d,Marantz,24,Plasma,NEC1,24
0,6045c9e956c8123a1d54a39c,Marantz,24,Plasma,NEC1,-1
0,6045c9e956c8123a1d54a39b,Marantz,80,Plasma,NEC,-1
0,6045c9e956c8123a1d54a39e,Marantz,24,Plasma,NEC1,247
0,6045c9e956c8123a1d54a39f,Marantz,80,Plasma,NEC1,-1
0,6045c9e956c8123a1d54a3a0,Marantz,24,Plasma,NEC2,-1
0,6045c9e956c8123a1d54a3a1,Marantz,24,Plasma,NEC2,24
0,6045c9e956c8123a1d54a3a2,Marantz,,Plasma,RC5,-1
0,6045c9e956c8123a1d54a3a3,Marantz,24,Plasma Displays,NEC1,-1
0,6045c9e956c8123a1d54a3a5,Marantz,24,Plasma Displays,NEC2,-1
0,6045c9e956c8123a1d54a3a4,Marantz,24,Plasma Displays,NEC1,24
0,6045c9e956c8123a1d54a3a6,Marantz,24,Plasma Displays,NEC2,24
0,6045c9e956c8123a1d54a3a8,Marantz,17,Pre-Amplifier,RC5,-1
0,6045c9e956c8123a1d54a3a9,Marantz,23,Pre-Amplifier,RC5,-1
0,6045c9e956c8123a1d54a3aa,Marantz,11,Pre-Amplifier,RC5-7F,-1
0,6045c9e956c8123a1d54a3a7,Marantz,,Pre-Amplifier,RC5,-1
0,6045c9e956c8123a1d54a3ab,Marantz,,Projector,RC5,-1
0,6045c9ea56c8123a1d54a3ae,Marantz,,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3ad,Marantz,7,Receiver,Old),-1
0,6045c9ea56c8123a1d54a3ac,Marantz,176,Receiver,NEC1,-1
0,6045c9ea56c8123a1d54a3af,Marantz,5,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b0,Marantz,6,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b2,Marantz,12,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b1,Marantz,8,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b3,Marantz,16,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b4,Marantz,17,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b5,Marantz,18,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b6,Marantz,20,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b7,Marantz,21,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b8,Marantz,23,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3b9,Marantz,26,Receiver,RC5,-1
0,6045c9ea56c8123a1d54a3ba,Marantz,4,Receiver,RC6,-1
0,6045c9ea56c8123a1d54a3bb,Marantz,39,Receiver,RC6,-1
0,6045c9ea56c8123a1d54a3bf,Marantz,24,TV,NEC1,24
0,6045c9ea56c8123a1d54a3c1,Marantz,80,TV,NEC1,-1
0,6045c9ea56c8123a1d54a3be,Marantz,24,TV,NEC1,-1
0,6045c9ea56c8123a1d54a3c0,Marantz,24,TV,NEC1,247
0,6045c9ea56c8123a1d54a3bc,Marantz,,TV,G.I. Cable,-1
0,6045c9ea56c8123a1d54a3bd,Marantz,80,TV,NEC,-1
0,6045c9ea56c8123a1d54a3c2,Marantz,144,TV,Panasonic,
0,6045c9ea56c8123a1d54a3c3,Marantz,,TV,RC5,-1
0,6045c9ea56c8123a1d54a3c5,Marantz,17,Tuner,RC5,-1
0,6045c9ea56c8123a1d54a3c6,Marantz,20,Tuner,RC5,-1
0,6045c9ea56c8123a1d54a3c4,Marantz,16,Tuner,RC5,-1
0,6045c9ea56c8123a1d54a3c7,Marantz,17,Tuner Section,RC5,-1
0,6045c9ea56c8123a1d54a3ca,Marantz,23,VCR,RC5,-1
0,6045c9ea56c8123a1d54a3c8,Marantz,134,VCR,NEC1,97
0,6045c9ea56c8123a1d54a3c9,Marantz,5,VCR,RC5,-1
0,6045c9ea56c8123a1d54a3cc,Marantz,13,Video Projector,Sharp,-1
0,6045c9ea56c8123a1d54a3cb,Marantz,,Video Projector,RC5,-1
0,6045c9ea56c8123a1d54a3ce,Marantz,16,iPod Dock,RC5,-1
0,6045c9ea56c8123a1d54a3cd,Marantz,14,iPod Dock,RC5,-1
0,6045c9ea56c8123a1d54a3d0,Mark Levinson,7,Pre-Amplifier,RECS80,-1
0,6045c9ea56c8123a1d54a3cf,Mark Levinson,4,Pre-Amplifier,Mitsubishi,-1
0,6045c9ea56c8123a1d54a3d1,Mark Levinson,16,CD Player,Mitsubishi,-1
0,6045c9ea56c8123a1d54a3d3,Mark Levinson,2,CD Player,RECS80,-1
0,6045c9ea56c8123a1d54a3d2,Mark Levinson,1,CD Player,RECS80,-1
0,6045c9ea56c8123a1d54a3d4,Mark Levinson,3,CD Player,RECS80,-1
0,6045c9ea56c8123a1d54a3d5,Maxx,32,Plasma,NEC1,64
0,6045c9ea56c8123a1d54a3d6,Maxx,96,Plasma,NEC1,-1
0,6045c9eb56c8123a1d54a3d7,McIntosh,168,Laser Disc,Pioneer,-1
0,6045c9eb56c8123a1d54a3d8,McIntosh,202,CD Player,NEC1,149
0,6045c9eb56c8123a1d54a3d9,McIntosh,202,Pre-Amplifier,NEC2,85
0,6045c9eb56c8123a1d54a3da,McIntosh,128,DVD Player,NEC2,80
0,6045c9eb56c8123a1d54a3db,McIntosh,202,Control System,NEC2,85
0,6045c9eb56c8123a1d54a3dc,McIntosh,202,Receiver,NEC2,85
0,6045c9eb56c8123a1d54a3dd,Memorex,,DVD Player,NEC1,-1
0,6045c9eb56c8123a1d54a3de,Memorex,4,TV,NEC1,-1
0,6045c9eb56c8123a1d54a3df,Meridian,19,CD Player,RC5,-1
0,6045c9eb56c8123a1d54a3e0,Meridian,19,DVD,RC5,-1
0,6045c9ec56c8123a1d54a3e1,Meridian,19,800 System Remote,RC5,-1
0,6045c9ec56c8123a1d54a3e2,Meridian,69,DVD Player,NEC1,-1
0,6045c9ec56c8123a1d54a3e3,Meridian,19,DVD Player,RC5,-1
0,6045c9ec56c8123a1d54a3e5,Meridian,26,Pre-Amplifier,Sony20,73
0,6045c9ec56c8123a1d54a3e4,Meridian,19,Pre-Amplifier,RC5,-1
0,6045c9ec56c8123a1d54a3e6,Meridian,19,CD-R,RC5,-1
0,6045c9ec56c8123a1d54a3e7,Meridian,19,Processor,RC5,-1
0,6045c9ec56c8123a1d54a3e8,Meridian,19,Remote Control,RC5,-1
0,6045c9ec56c8123a1d54a3e9,Meridian,19,System Remote,RC5,-1
0,6045c9ec56c8123a1d54a3ea,Meridian,19,Surround Processor,RC5,-1
0,6045c9ec56c8123a1d54a3eb,Metronome,20,CD Player,RC5,-1
0,6045c9ed56c8123a1d54a3ec,Micromega,4,DVD Player,RC6,-1
0,6045c9ed56c8123a1d54a3ed,Microsoft,4,Home Media PC,MCE,15
0,6045c9ed56c8123a1d54a3ee,Microsoft,5,DVD Player,RCA,-1
0,6045c9ed56c8123a1d54a3ef,Microsoft,4,Windows Media Center,MCE,15
0,6045c9ed56c8123a1d54a3f0,Microsoft,4,Game Console,MCE,15
0,6045c9ed56c8123a1d54a3f1,Microsoft,116,Game Console,MCE,15
0,6045c9ed56c8123a1d54a3f2,Microsoft,5,Game Console,RCA,-1
0,6045c9ed56c8123a1d54a3f3,Midiland,81,Digital Decoder,NEC1,175
0,6045c9ed56c8123a1d54a3f4,Mintek,,DVD Player,NEC1,153
0,6045c9ed56c8123a1d54a3f5,Mitsubishi,119,CD Player,Mitsubishi,-1
0,6045c9ed56c8123a1d54a3f6,Mitsubishi,168,CD Player/Laser Disc,Pioneer,-1
0,6045c9ed56c8123a1d54a3f7,Mitsubishi,,Cable Box,G.I. Cable,-1
0,6045c9ed56c8123a1d54a3f9,Mitsubishi,138,Cassette Tape,NEC1,-1
0,6045c9ed56c8123a1d54a3fa,Mitsubishi,141,Cassette Tape,NEC1,-1
0,6045c9ed56c8123a1d54a3f8,Mitsubishi,119,Cassette Tape,Mitsubishi,-1
0,6045c9ee56c8123a1d54a3fd,Mitsubishi,12,DSS,NEC1,251
0,6045c9ee56c8123a1d54a3fb,Mitsubishi,71,DSS,Mitsubishi,-1
0,6045c9ee56c8123a1d54a3fc,Mitsubishi,12,DSS,NEC,251
0,6045c9ee56c8123a1d54a3fe,Mitsubishi,64,DSS,NEC1,-1
0,6045c9ee56c8123a1d54a3ff,Mitsubishi,103,DVD,Mitsubishi,-1
0,6045c9ee56c8123a1d54a400,Mitsubishi,71,DVD Player,Mitsubishi,-1
0,6045c9ee56c8123a1d54a401,Mitsubishi,87,DVD Player,Mitsubishi,-1
0,6045c9ee56c8123a1d54a402,Mitsubishi,103,DVD Player,Mitsubishi,-1
0,6045c9ee56c8123a1d54a404,Mitsubishi,12,HDTV Receiver,NEC1,251
0,6045c9ee56c8123a1d54a403,Mitsubishi,71,HDTV Receiver,Mitsubishi,-1
0,6045c9ee56c8123a1d54a406,Mitsubishi,175,Laser Disc,Pioneer,-1
0,6045c9ee56c8123a1d54a405,Mitsubishi,168,Laser Disc,Pioneer,-1
0,6045c9ee56c8123a1d54a407,Mitsubishi,71,Monitor,Mitsubishi,-1
0,6045c9ee56c8123a1d54a409,Mitsubishi,119,Monitor,Mitsubishi,-1
0,6045c9ee56c8123a1d54a408,Mitsubishi,87,Monitor,Mitsubishi,-1
0,6045c9ee56c8123a1d54a40a,Mitsubishi,4,Monitor,NEC1,-1
0,6045c9ee56c8123a1d54a40b,Mitsubishi,130,Monitor,NEC1,100
0,6045c9ee56c8123a1d54a40c,Mitsubishi,2,Monitor,Panasonic_Old,-1
0,6045c9ee56c8123a1d54a40d,Mitsubishi,1,Monitor,Sharp,-1
0,6045c9ee56c8123a1d54a40e,Mitsubishi,71,Receiver,Mitsubishi,-1
0,6045c9ee56c8123a1d54a411,Mitsubishi,168,Receiver,NEC1,-1
0,6045c9ee56c8123a1d54a410,Mitsubishi,119,Receiver,Mitsubishi,-1
0,6045c9ee56c8123a1d54a40f,Mitsubishi,87,Receiver,Mitsubishi,-1
0,6045c9ee56c8123a1d54a412,Mitsubishi,12,Satellite,NEC1,251
0,6045c9ee56c8123a1d54a414,Mitsubishi,87,TV,Mitsubishi,-1
0,6045c9ee56c8123a1d54a415,Mitsubishi,119,TV,Mitsubishi,-1
0,6045c9ee56c8123a1d54a413,Mitsubishi,71,TV,Mitsubishi,-1
0,6045c9ee56c8123a1d54a416,Mitsubishi,1,TV,Sharp,-1
0,6045c9ef56c8123a1d54a417,Mitsubishi,71,Unknown,Mitsubishi,-1
0,6045c9ef56c8123a1d54a418,Mitsubishi,87,Unknown,Mitsubishi,-1
0,6045c9ef56c8123a1d54a419,Mitsubishi,119,Unknown,Mitsubishi,-1
0,6045c9ef56c8123a1d54a41a,Mitsubishi,3,VCR,Akai,-1
0,6045c9ef56c8123a1d54a41b,Mitsubishi,7,VCR,Akai,-1
0,6045c9ef56c8123a1d54a41c,Mitsubishi,71,VCR,Mitsubishi,-1
0,6045c9ef56c8123a1d54a41e,Mitsubishi,119,VCR,Mitsubishi,-1
0,6045c9ef56c8123a1d54a41d,Mitsubishi,87,VCR,Mitsubishi,-1
0,6045c9ef56c8123a1d54a41f,Mitsubishi,23,VCR,Sharp{1},-1
0,6045c9ef56c8123a1d54a420,Mitsubishi,71,Video Projector,Mitsubishi,-1
0,6045c9ef56c8123a1d54a424,Motorola,,Cable Box,NEC1,-1
0,6045c9ef56c8123a1d54a425,Motorola,4,Cable Box,NEC1,-1
0,6045c9ef56c8123a1d54a426,Motorola,64,Cable Box,NEC1,-1
0,6045c9ef56c8123a1d54a427,Motorola,68,Cable Box,NEC1,-1
0,6045c9ef56c8123a1d54a421,Motorola,,Cable Box,G.I. Cable,-1
0,6045c9ef56c8123a1d54a428,Motorola,170,Cable Box,NEC2,-1
0,6045c9ef56c8123a1d54a429,Motorola,9,Cable Box,Panasonic_Old,-1
0,6045c9ef56c8123a1d54a42a,Motorola,,Cable Box,RC5,-1
0,6045c9ef56c8123a1d54a423,Motorola,3,Cable Box,Mitsubishi,-1
0,6045c9ef56c8123a1d54a422,Motorola,,Cable Box,G.I. Cable{1},-1
0,6045c9ef56c8123a1d54a42b,Motorola,5,Cable Box,RC5,-1
0,6045c9ef56c8123a1d54a42c,Motorola,15,Cable Box,RCA-38,-1
0,6045c9ef56c8123a1d54a42d,Motorola,1,Cable Box,Sony12,-1
0,6045c9ef56c8123a1d54a42e,Motorola,18,Cable Box,XMP-1,
0,6045c9ef56c8123a1d54a42f,Motorola,18,Cable Box,XMP-1/2,
0,6045c9ef56c8123a1d54a430,Motorola,5,Cable Box,Zenith,1
0,6045c9ef56c8123a1d54a432,Motorola,64,Cox,NEC1,-1
0,6045c9ef56c8123a1d54a431,Motorola,,Cox,G.I. Cable,-1
0,6045c9ef56c8123a1d54a433,Motorola,,DVR,G.I. Cable,-1
0,6045c9ef56c8123a1d54a434,Motorola,16,IP box,Zaptor-56,
0,6045c9ef56c8123a1d54a435,Motorola,1,DSS,Sony12,-1
0,6045c9ef56c8123a1d54a436,Motorola,,Remote,G.I. Cable,-1
0,6045c9ef56c8123a1d54a438,Motorola,3,Remote,Mitsubishi,-1
0,6045c9ef56c8123a1d54a437,Motorola,,Remote,G.I. Cable{1},-1
0,6045c9ef56c8123a1d54a43b,Myryad,17,Receiver,RC5,-1
0,6045c9ef56c8123a1d54a439,Myryad,,Receiver,RC5,-1
0,6045c9ef56c8123a1d54a43a,Myryad,16,Receiver,RC5,-1
0,6045c9ef56c8123a1d54a43c,Myryad,18,Receiver,RC5,-1
0,6045c9ef56c8123a1d54a43d,Myryad,20,Receiver,RC5,-1
0,6045c9ef56c8123a1d54a43e,Myryad,21,Receiver,RC5,-1
0,6045c9ef56c8123a1d54a43f,Myryad,23,Receiver,RC5,-1
0,6045c9f056c8123a1d54a440,Myryad,,Pre-Amplifier,RC5,-1
0,6045c9f056c8123a1d54a441,Myryad,16,Pre-Amplifier,RC5,-1
0,6045c9f056c8123a1d54a444,Myryad,20,Pre-Amplifier,RC5,-1
0,6045c9f056c8123a1d54a442,Myryad,17,Pre-Amplifier,RC5,-1
0,6045c9f056c8123a1d54a445,Myryad,21,Pre-Amplifier,RC5,-1
0,6045c9f056c8123a1d54a443,Myryad,18,Pre-Amplifier,RC5,-1
0,6045c9f056c8123a1d54a446,Myryad,23,Pre-Amplifier,RC5,-1
0,6045c9f056c8123a1d54a449,NAD,135,CD Player,NEC1,124
0,6045c9f056c8123a1d54a447,NAD,42,CD Player,NEC1,-1
0,6045c9f056c8123a1d54a448,NAD,133,CD Player,NEC1,111
0,6045c9f056c8123a1d54a44a,NAD,135,Cassette Tape,NEC1,124
0,6045c9f056c8123a1d54a44b,NAD,64,Monitor,NEC1,-1
0,6045c9f056c8123a1d54a44c,NAD,64,Monitor,NEC2,-1
0,6045c9f056c8123a1d54a44d,NAD,135,Receiver,NEC1,124
0,6045c9f056c8123a1d54a44e,NAD,135,Receiver/CD,NEC1,124
0,6045c9f056c8123a1d54a450,NAD,135,Surround Processor,NEC,124
0,6045c9f056c8123a1d54a44f,NAD,93,Surround Processor,Grundig16,-1
0,6045c9f056c8123a1d54a451,NAD,135,Surround Processor,NEC1,124
0,6045c9f056c8123a1d54a452,NAD,135,Tuner,NEC1,124
0,6045c9f056c8123a1d54a453,NAD,135,Amplifier,NEC1,124
0,6045c9f156c8123a1d54a454,NAD,135,Unknown,NEC1,124
0,6045c9f156c8123a1d54a455,NEC,4,Receiver,NEC1,-1
0,6045c9f156c8123a1d54a456,NEC,25,Receiver,NEC1,-1
0,6045c9f156c8123a1d54a457,NEC,26,Receiver,NEC1,-1
0,6045c9f156c8123a1d54a458,NEC,26,Receiver,NEC1,197
0,6045c9f156c8123a1d54a459,NEC,26,Receiver,NEC1,225
0,6045c9f156c8123a1d54a45b,NEC,26,Receiver,NEC1,231
0,6045c9f156c8123a1d54a45a,NEC,26,Receiver,NEC1,228
0,6045c9f156c8123a1d54a45d,NEC,25,Monitor,NEC1,-1
0,6045c9f156c8123a1d54a45c,NEC,4,Monitor,NEC1,-1
0,6045c9f156c8123a1d54a45e,NEC,13,Surround Processor,NEC1,-1
0,6045c9f156c8123a1d54a45f,NEC,26,Surround Processor,NEC1,228
0,6045c9f156c8123a1d54a461,NEC,24,TV,NEC1,-1
0,6045c9f156c8123a1d54a460,NEC,4,TV,NEC1,-1
0,6045c9f156c8123a1d54a462,NEC,24,TV,NEC1,24
0,6045c9f156c8123a1d54a463,NEC,4,VCR,NEC1,-1
0,6045c9f156c8123a1d54a465,NEC,25,VCR,NEC1,-1
0,6045c9f156c8123a1d54a464,NEC,10,VCR,NEC1,-1
0,6045c9f156c8123a1d54a467,NEC,25,Unknown,NEC1,231
0,6045c9f156c8123a1d54a466,NEC,25,Unknown,NEC1,-1
0,6045c9f156c8123a1d54a46a,NEC,24,Video Projector,NEC1,247
0,6045c9f156c8123a1d54a468,NEC,24,Video Projector,48-NEC1,247
0,6045c9f156c8123a1d54a469,NEC,24,Video Projector,NEC1,233
0,6045c9f156c8123a1d54a46b,NET TV,2,TV,Proton,-1
0,6045c9f156c8123a1d54a46c,Nakamichi,92,DVD Player,NEC2,162
0,6045c9f256c8123a1d54a46d,Nakamichi,87,Amplifier,NEC1,-1
0,6045c9f256c8123a1d54a46f,Nakamichi,92,Receiver,NEC1,161
0,6045c9f256c8123a1d54a472,Nakamichi,186,Receiver,NEC2,-1
0,6045c9f256c8123a1d54a471,Nakamichi,130,Receiver,NEC1,93
0,6045c9f256c8123a1d54a470,Nakamichi,103,Receiver,NEC1,-1
0,6045c9f256c8123a1d54a46e,Nakamichi,92,Receiver,NEC1,-1
0,6045c9f256c8123a1d54a473,Nakamichi,92,Tuner,NEC1,-1
0,6045c9f256c8123a1d54a474,Nakamichi,103,Tuner,NEC1,-1
0,6045c9f256c8123a1d54a475,Nakamichi,92,CD Player,NEC1,-1
0,6045c9f256c8123a1d54a476,Nakamichi,103,CD Player,NEC1,-1
0,6045c9f256c8123a1d54a478,Niles Audio,132,Unknown,NEC1,18
0,6045c9f256c8123a1d54a477,Niles Audio,128,Unknown,NEC1,93
0,6045c9f256c8123a1d54a479,Nokia,6,Satellite,Barco,-1
